Number,q1,q2,q3,raceeth,q6,q7,q23,q26,q28
12333,4,2,2,5,1.75,65.77,2,1,
12334,4,2,2,7,1.83,80.74,2,2,
12335,4,1,2,5,1.7,65.77,,1,
12336,5,1,3,5,1.57,68.04,1,1,
12337,5,2,3,5,,,2,2,
12338,6,2,3,5,1.85,118.84,2,2,
12339,4,1,1,6,1.65,74.39,2,2,
12340,5,2,2,,1.98,101.15,2,1,
12341,5,1,3,3,1.57,46.72,1,2,
12342,5,1,3,3,1.63,53.52,2,1,
12343,6,1,3,3,1.52,68.95,2,2,
12344,7,2,4,3,1.96,63.5,2,2,
12345,4,2,1,7,1.63,88.45,2,2,
12346,6,1,4,5,1.8,95.26,1,2,
12347,3,2,1,5,1.75,52.16,2,2,
12348,3,2,1,3,1.65,77.11,2,2,
12349,4,1,2,5,1.73,72.58,2,2,
12350,5,1,3,5,1.57,52.16,2,2,
12351,4,1,1,5,1.65,56.7,2,2,
12352,3,,1,5,,,1,2,
12353,3,2,1,3,1.7,45.36,2,2,
12354,3,1,1,5,1.6,52.16,2,2,
12355,5,2,3,5,1.88,95.26,2,2,
12356,3,1,1,5,1.73,61.24,2,1,
12357,3,2,1,6,1.75,60.33,2,2,
12358,5,2,3,8,1.93,63.5,1,1,
12359,5,2,3,2,1.78,56.7,2,2,
12360,6,2,3,3,1.68,56.7,2,2,
12361,3,1,1,2,1.7,47.63,2,2,
12362,5,1,3,,1.68,61.24,1,2,
12363,4,2,2,5,1.85,68.04,2,2,
12364,4,2,3,5,1.8,63.5,2,2,
12365,5,1,3,8,1.7,54.43,2,2,
12366,5,1,3,5,1.65,55.34,1,2,
12367,1,2,5,5,,,1,2,
12368,5,2,3,5,1.78,70.31,2,2,
12369,6,2,3,2,1.73,60.33,2,2,
12370,3,2,1,5,1.73,56.7,2,2,
12371,5,2,2,,1.65,52.62,2,1,
12372,3,2,1,3,1.73,51.26,1,2,
12373,3,1,1,7,1.57,57.61,1,2,
12374,3,2,1,5,1.83,95.26,2,2,
12375,5,1,2,6,1.75,64.41,2,1,
12376,4,2,2,3,1.73,65.32,2,2,
12377,5,1,2,3,1.57,61.24,2,1,
12378,5,2,2,7,1.73,86.18,2,2,
12379,3,2,1,5,1.75,58.97,2,1,
12380,4,2,2,3,1.68,56.7,2,2,
12381,3,1,1,5,1.7,47.63,2,2,
12382,3,2,1,4,1.5,31.3,2,2,
12383,4,2,2,3,1.78,56.7,2,2,
12384,3,1,,7,,,2,2,
12385,3,2,2,3,1.7,58.51,2,2,
12386,4,2,2,3,1.75,90.27,2,2,
12387,3,1,1,5,1.55,76.2,1,1,
12388,3,2,1,7,1.73,94.8,2,1,
12389,3,1,1,5,1.65,50.8,1,1,
12390,4,1,2,5,1.65,81.65,1,1,
12391,4,1,2,3,1.65,78.47,2,2,
12392,3,2,1,3,1.68,49.9,2,2,
12393,4,1,3,7,1.65,62.6,2,2,
12394,4,2,1,2,1.68,68.04,2,1,
12395,4,2,2,3,1.78,64.41,2,2,
12396,5,2,2,5,1.68,54.43,2,1,
12397,3,2,1,5,1.88,70.31,2,2,
12398,3,2,1,2,1.8,79.38,2,2,
12399,3,1,1,5,1.68,55.79,1,2,
12400,4,1,2,5,1.85,74.39,2,2,
12401,4,1,2,5,1.73,72.58,2,2,
12402,4,1,2,7,1.6,55.34,2,2,
12403,3,1,1,8,1.63,51.26,1,2,
12404,3,1,1,5,1.63,47.63,1,2,
12405,3,1,1,2,1.68,49.9,2,2,
12406,3,1,1,5,1.68,56.7,2,2,
12407,3,1,1,8,1.57,44,2,2,
12408,3,2,1,7,1.7,54.43,2,2,
12409,3,1,1,7,1.73,53.52,2,2,
12410,3,1,1,5,1.7,52.16,2,2,
12411,3,1,2,3,,,2,2,
12412,3,2,1,5,1.8,58.97,2,2,
12413,3,2,1,5,1.65,49.9,2,2,
12414,4,1,2,7,1.63,51.26,2,2,
12415,4,1,2,5,1.57,53.98,2,1,
12416,3,1,1,8,1.75,52.62,2,1,
12417,4,2,1,5,1.78,53.07,2,2,
12418,4,2,2,5,1.65,69.85,2,2,
12419,5,2,3,7,1.73,56.7,2,1,
12420,4,1,2,5,1.75,60.78,2,2,
12421,5,1,3,5,1.65,58.06,2,2,
12422,5,1,3,7,1.57,79.38,1,2,
12423,4,1,2,5,1.73,70.31,2,2,
12424,5,1,3,5,1.68,58.97,2,1,
12425,5,1,3,3,1.7,81.65,2,2,
12426,4,1,2,5,1.65,58.97,2,2,
12427,4,2,2,5,1.78,58.97,2,1,
12428,4,1,2,5,1.63,63.5,2,2,
12429,4,2,2,2,1.78,49.9,2,2,
12430,5,2,3,5,1.83,83.92,1,2,
12431,5,2,3,3,1.75,75.75,2,2,
12432,4,1,2,5,1.63,79.38,2,2,
12433,5,2,3,3,1.63,89.81,2,2,
12434,4,2,3,5,1.78,56.7,2,2,
12435,5,2,3,5,1.63,113.4,1,2,
12436,5,2,3,,1.88,104.33,2,2,
12437,5,2,3,5,1.83,70.31,,,
12438,5,1,3,5,1.63,54.43,1,1,
12439,6,2,4,5,1.78,92.99,2,2,
12440,6,1,3,3,1.65,56.7,1,1,
12441,6,2,3,5,1.88,74.84,2,2,
12442,5,1,3,5,1.65,60.33,2,2,
12443,5,2,3,5,1.78,70.31,2,2,
12444,5,2,3,5,1.83,72.58,2,2,
12445,5,2,3,5,1.85,81.65,2,2,
12446,6,1,3,5,1.55,68.04,2,2,
12447,5,1,3,5,1.65,54.43,2,2,
12448,5,1,3,2,1.65,55.34,2,2,
12449,5,1,3,5,1.63,68.95,1,1,
12450,5,1,3,8,1.57,49.9,1,2,
12451,5,1,3,5,1.73,68.04,,,
12452,5,1,3,5,1.65,57.61,2,2,
12453,4,2,2,2,1.6,65.77,2,2,
12454,3,,2,8,,,2,1,
12455,5,1,3,5,1.7,73.48,1,2,
12456,5,2,3,5,1.8,81.65,1,1,
12457,3,,,,,,,1,
12458,5,1,3,5,1.78,74.84,2,1,
12459,2,1,5,7,,,1,1,
12460,5,2,3,5,1.9,83.92,2,2,
12461,5,1,3,5,1.73,61.24,2,2,
12462,5,1,3,5,,,2,2,
12463,5,1,3,5,1.7,58.97,2,1,
12464,5,1,3,5,1.6,72.58,1,2,
12465,5,2,3,5,1.85,81.65,1,2,
12466,5,1,3,5,1.6,58.06,2,2,
12467,6,1,4,5,1.78,68.49,1,2,
12468,6,2,1,3,,,2,2,
12469,3,2,1,5,1.32,43.09,2,2,
12470,3,2,1,3,1.7,57.61,2,2,
12471,4,1,2,3,1.68,65.32,2,2,
12472,3,1,1,5,1.7,45.36,2,2,
12473,5,1,2,3,1.68,64.41,1,1,
12474,3,2,1,4,1.65,54.89,2,2,
12475,4,1,1,8,1.73,76.66,2,1,
12476,4,2,3,3,1.88,71.67,2,2,
12477,,,,,,,,,
12478,3,2,1,3,1.85,63.5,2,1,
12479,5,2,1,7,1.63,100.7,,,
12480,3,2,1,5,1.73,74.84,2,2,
12481,6,1,3,5,1.68,61.24,1,1,
12482,5,1,3,5,1.73,99.79,1,1,
12483,4,1,2,5,1.7,54.43,1,2,
12484,4,1,1,4,1.63,63.5,2,2,
12485,3,1,1,,1.63,45.36,2,2,
12486,3,2,1,,1.65,52.16,2,2,
12487,3,1,1,5,1.65,64.41,2,2,
12488,5,1,2,7,1.63,89.81,2,2,
12489,4,2,1,3,,,2,,
12490,6,1,3,8,1.6,51.26,2,2,
12491,3,2,1,6,,,2,2,
12492,4,2,,2,1.7,88.45,2,2,
12493,3,1,1,2,1.52,54.43,2,2,
12494,4,1,1,6,,,2,2,
12495,3,2,1,5,1.65,74.84,2,2,
12496,4,1,2,8,1.55,49.9,2,2,
12497,5,1,2,3,1.68,46.27,2,1,
12498,2,2,1,3,1.68,56.7,2,2,
12499,3,1,1,5,1.6,57.15,2,2,
12500,3,1,1,5,1.57,56.7,2,2,
12501,3,1,1,5,1.65,70.76,2,2,
12502,3,2,1,5,1.68,50.35,2,2,
12503,4,1,2,5,1.6,55.79,2,2,
12504,3,1,1,7,1.52,56.7,1,1,
12505,4,1,2,5,1.6,43.09,2,2,
12506,4,1,2,5,1.65,58.97,2,2,
12507,6,1,3,3,1.57,77.11,2,2,
12508,3,2,1,6,1.55,56.7,2,2,
12509,7,1,4,3,1.68,96.62,2,2,
12510,3,1,1,7,1.5,41.28,2,2,
12511,3,1,1,5,1.7,54.43,2,2,
12512,6,2,3,5,1.8,90.72,2,2,
12513,5,2,3,7,1.83,68.04,2,2,
12514,5,2,3,6,1.75,81.65,2,2,
12515,5,2,3,,1.73,68.04,1,2,
12516,5,1,3,2,1.57,49.9,2,1,
12517,5,1,3,5,1.63,60.78,1,2,
12518,5,2,3,5,1.8,61.24,2,2,
12519,6,1,3,5,1.63,53.52,2,2,
12520,5,2,3,5,1.73,58.97,2,2,
12521,5,1,3,2,1.65,62.14,2,2,
12522,5,1,3,3,,,2,2,
12523,5,1,3,5,1.63,58.06,1,2,
12524,5,1,3,5,1.68,58.97,2,1,
12525,5,1,3,5,1.75,56.7,1,2,
12526,5,2,3,5,1.68,57.61,2,2,
12527,5,1,3,5,1.57,71.22,2,2,
12528,5,2,3,6,1.73,61.24,2,2,
12529,5,2,3,5,1.7,61.24,1,2,
12530,5,2,3,5,,,2,2,
12531,5,1,3,5,1.7,54.43,2,2,
12532,5,1,3,5,1.68,54.43,2,2,
12533,5,2,3,7,1.73,69.4,2,2,
12534,7,2,4,5,1.83,68.04,2,2,
12535,5,1,3,5,1.7,54.43,1,2,
12536,4,2,3,7,1.8,63.5,2,2,
12537,7,,5,,,,1,1,
12538,6,2,4,5,1.8,72.58,2,2,
12539,5,1,3,5,1.68,50.8,1,2,
12540,5,1,3,5,1.63,54.43,2,2,
12541,5,1,3,8,1.68,58.97,2,2,
12542,5,1,3,8,1.47,60.33,1,1,
12543,6,1,4,5,1.6,45.36,1,2,
12544,6,2,3,3,1.9,71.67,2,2,
12545,5,,3,5,,,2,1,
12546,5,2,3,1,1.8,63.5,2,2,
12547,6,1,3,6,,,2,2,
12548,,1,3,3,,,1,2,
12549,4,2,1,3,1.7,53.07,2,2,
12550,5,2,2,3,1.68,115.21,2,2,
12551,4,1,1,,,,2,1,
12552,6,2,2,2,1.75,54.43,2,1,
12553,4,2,1,7,1.68,68.95,2,2,
12554,5,2,1,,,,2,2,
12555,3,1,1,7,1.73,71.22,2,2,
12556,4,2,1,,2.01,58.97,2,2,
12557,,1,1,3,,,1,1,
12558,4,1,2,3,1.55,51.71,2,2,
12559,3,1,1,5,1.52,36.29,2,2,
12560,3,1,1,8,1.55,42.18,2,2,
12561,6,2,3,7,1.7,65.32,2,2,
12562,5,1,3,7,1.7,68.95,,2,
12563,6,1,3,,,,2,2,
12564,4,1,2,8,1.65,67.59,1,1,
12565,4,1,1,3,1.6,55.79,2,2,
12566,3,1,1,5,1.6,52.16,2,2,
12567,4,1,1,5,1.6,81.65,2,2,
12568,3,1,1,5,1.7,57.61,2,2,
12569,5,1,1,3,1.6,67.13,2,2,
12570,4,2,1,5,1.7,65.77,1,2,
12571,4,1,1,5,,,1,2,
12572,5,1,3,8,1.63,73.94,2,1,
12573,3,1,1,3,1.68,54.43,2,2,
12574,4,1,2,8,1.57,76.66,1,2,
12575,5,2,3,5,1.78,55.79,2,2,
12576,6,1,4,8,1.7,104.33,2,1,
12577,6,1,4,3,,,2,2,
12578,6,2,3,5,1.8,59.88,1,2,
12579,5,2,3,8,1.93,97.52,2,2,
12580,6,2,4,3,1.9,138.8,,2,
12581,5,2,3,3,1.85,108.86,2,2,
12582,6,2,4,7,1.8,84.37,2,2,
12583,6,1,3,5,1.63,72.58,2,1,
12584,7,1,4,3,,,1,1,
12585,7,2,4,3,1.85,88.91,2,2,
12586,6,1,4,3,1.57,49.9,2,2,
12587,7,2,4,3,1.7,83.92,2,2,
12588,6,1,3,3,1.65,63.5,2,2,
12589,4,1,2,5,1.68,68.04,2,2,
12590,3,1,1,5,1.63,74.84,2,2,
12591,3,1,1,5,1.7,99.79,1,1,
12592,5,1,3,3,1.6,83.92,2,1,
12593,3,1,1,1,1.65,55.79,2,2,
12594,4,1,1,8,1.6,62.6,2,2,
12595,4,1,1,5,1.63,55.79,2,1,
12596,3,1,1,5,1.63,59.42,1,1,
12597,3,1,1,5,1.55,57.61,1,2,
12598,4,2,1,3,,,1,2,
12599,3,1,1,5,1.63,68.04,1,1,
12600,3,1,1,5,1.73,52.16,1,2,
12601,3,1,1,3,1.73,45.81,2,2,
12602,4,1,1,8,1.68,85.73,2,2,
12603,4,1,1,5,1.63,44,1,2,
12604,5,1,2,6,1.5,45.36,1,1,
12605,3,,1,5,,,1,2,
12606,3,1,1,8,1.55,54.43,2,2,
12607,3,1,1,8,1.7,53.07,1,2,
12608,6,1,3,3,1.75,97.52,1,1,
12609,4,1,1,5,1.5,42.64,2,2,
12610,4,2,1,3,1.68,49.9,2,2,
12611,4,1,1,5,1.63,54.43,1,2,
12612,3,2,1,5,1.8,70.31,2,2,
12613,4,2,1,5,1.75,56.7,2,2,
12614,6,2,2,3,1.8,61.24,2,2,
12615,3,2,1,2,1.8,67.13,2,2,
12616,4,2,1,5,1.63,49.9,2,2,
12617,3,2,1,,1.78,45.36,,1,
12618,3,1,1,3,1.63,54.43,2,2,
12619,3,1,1,8,1.55,66.68,2,1,
12620,4,1,2,5,1.7,82.56,1,1,
12621,6,2,2,3,1.78,81.65,2,2,
12622,3,1,1,3,1.55,44.45,2,2,
12623,4,2,,7,1.6,50.35,1,1,
12624,5,1,1,7,,,2,2,
12625,3,2,1,3,1.6,45.36,2,2,
12626,3,2,1,3,1.8,65.77,2,2,
12627,3,1,1,3,1.57,66.23,1,2,
12628,3,1,1,8,1.65,51.26,2,2,
12629,3,1,1,3,1.63,54.43,2,2,
12630,3,1,1,8,1.83,68.04,2,2,
12631,6,2,3,7,1.73,64.41,2,2,
12632,3,1,1,3,1.73,120.66,2,2,
12633,4,1,1,5,1.57,52.16,2,2,
12634,3,1,1,5,1.68,63.5,2,2,
12635,3,1,1,5,1.57,47.63,2,1,
12636,3,1,1,3,1.65,54.43,2,2,
12637,3,1,1,2,1.6,36.29,2,2,
12638,4,1,1,4,,,2,2,
12639,3,1,1,7,,,2,2,
12640,5,1,1,5,1.6,50.35,2,2,
12641,3,1,1,6,1.55,73.03,2,2,
12642,3,2,1,5,1.85,94.35,2,2,
12643,4,2,1,7,1.78,110.68,,,
12644,3,2,1,7,1.73,62.6,2,2,
12645,6,2,4,3,1.78,90.27,2,2,
12646,5,2,2,5,1.83,81.65,1,2,
12647,4,2,1,3,1.78,57.15,2,2,
12648,6,2,3,3,1.75,81.65,2,2,
12649,5,2,3,5,1.7,72.58,1,1,
12650,6,2,4,5,1.73,65.77,2,2,
12651,6,1,4,5,1.65,56.7,2,2,
12652,6,2,3,5,1.98,86.18,1,2,
12653,5,1,2,8,1.68,61.24,1,2,
12654,6,2,4,5,1.93,142.88,2,2,
12655,6,2,4,5,1.83,80.74,2,2,
12656,6,2,4,3,1.65,113.4,2,1,
12657,5,1,3,5,1.63,55.34,2,2,
12658,5,2,3,8,1.7,54.43,2,1,
12659,5,2,2,6,1.65,78.47,2,2,
12660,6,2,3,3,1.88,139.26,1,2,
12661,5,2,2,7,1.83,81.65,,,
12662,4,1,2,2,1.57,58.06,2,2,
12663,3,2,2,5,,,1,2,
12664,5,2,2,5,1.85,63.5,2,2,
12665,4,2,2,5,1.8,71.22,1,1,
12666,4,1,2,5,1.57,52.16,2,2,
12667,6,2,2,3,1.75,89.36,2,2,
12668,4,1,2,3,1.65,53.98,2,2,
12669,4,2,,2,1.75,52.16,1,2,
12670,7,2,3,3,,,1,1,
12671,6,1,3,3,1.8,105.24,2,1,
12672,4,2,2,,,,2,2,
12673,5,2,2,5,1.68,71.22,2,2,
12674,4,1,2,5,1.68,49.9,2,2,
12675,4,2,1,3,,,,2,
12676,3,1,1,3,1.7,72.58,2,2,
12677,3,1,1,3,1.55,74.84,2,2,
12678,6,2,4,3,1.85,72.58,1,2,
12679,3,2,1,8,1.8,79.38,2,2,
12680,4,2,1,2,1.63,52.16,1,2,
12681,3,1,1,3,1.42,56.7,2,1,
12682,4,2,1,3,1.6,56.7,,1,
12683,3,1,1,,1.57,51.26,2,2,
12684,6,1,1,3,1.57,44,2,2,
12685,3,2,1,3,1.78,87.09,2,1,
12686,3,2,1,7,1.7,49.9,2,2,
12687,3,1,1,3,,,2,2,
12688,3,2,1,,1.7,39.46,2,,
12689,3,1,1,3,1.57,65.32,2,1,
12690,3,1,1,5,1.68,38.1,1,2,
12691,6,1,2,3,1.73,72.58,2,2,
12692,3,1,1,5,1.52,44.45,1,1,
12693,3,2,1,3,1.85,73.48,2,2,
12694,5,1,3,7,,,2,1,
12695,4,1,2,3,1.63,58.97,2,2,
12696,3,2,1,5,1.8,58.97,2,2,
12697,3,,1,,,,2,2,
12698,4,2,2,7,1.7,68.95,2,2,
12699,7,2,2,7,,,,2,
12700,3,1,1,7,1.57,45.36,2,2,
12701,4,1,1,7,,,2,2,
12702,4,2,2,5,1.78,68.04,2,2,
12703,5,1,3,3,1.63,49.9,2,1,
12704,4,1,2,3,1.6,69.4,2,2,
12705,4,1,2,5,1.7,61.24,2,2,
12706,4,2,2,5,1.68,72.58,2,2,
12707,5,2,3,5,1.83,83.01,2,2,
12708,6,1,3,5,1.68,79.38,2,2,
12709,6,1,4,5,1.63,70.31,2,2,
12710,4,1,2,5,1.68,68.95,2,2,
12711,4,1,2,5,1.57,55.79,1,2,
12712,5,2,2,5,1.78,113.4,1,2,
12713,6,1,4,5,1.7,56.7,2,2,
12714,4,2,2,8,1.83,74.84,2,1,
12715,4,1,2,3,1.52,48.54,2,2,
12716,4,1,1,3,1.83,90.27,2,2,
12717,4,2,2,7,1.78,87.54,,,
12718,4,1,1,3,1.6,52.16,2,2,
12719,4,1,1,3,1.7,61.24,2,2,
12720,4,1,1,3,1.52,49.9,2,2,
12721,3,2,1,3,1.78,52.16,2,2,
12722,3,2,1,3,1.7,87.09,2,2,
12723,3,1,1,3,1.63,89.36,2,2,
12724,4,2,,8,1.68,86.18,1,1,
12725,3,2,1,3,1.73,57.61,2,2,
12726,3,1,1,3,1.65,49.9,2,2,
12727,5,2,3,3,1.68,89.36,2,1,
12728,3,1,1,3,1.52,46.27,2,2,
12729,5,1,2,3,1.8,61.24,2,2,
12730,4,1,1,7,1.65,64.41,1,1,
12731,3,2,1,3,1.7,75.75,2,2,
12732,5,2,3,8,1.88,117.94,2,2,
12733,4,2,2,3,1.68,64.86,2,2,
12734,4,2,2,3,1.88,81.65,2,2,
12735,5,2,2,3,1.68,54.43,2,2,
12736,5,1,2,3,1.47,43.09,2,2,
12737,4,1,1,3,1.52,78.02,2,2,
12738,3,1,1,3,1.6,41.28,2,2,
12739,4,2,2,3,1.68,56.7,2,2,
12740,3,2,1,3,1.7,62.14,2,2,
12741,6,1,4,3,1.6,53.52,2,2,
12742,6,2,4,3,1.78,73.48,2,2,
12743,6,2,4,3,1.96,83.92,2,2,
12744,6,1,4,3,1.63,67.13,2,2,
12745,7,1,4,8,1.78,74.84,1,2,
12746,7,2,4,,1.8,66.23,2,1,
12747,6,2,4,6,1.73,72.12,2,1,
12748,6,2,4,3,1.83,86.18,,2,
12749,7,1,4,3,1.57,48.08,2,2,
12750,6,1,4,,1.6,56.25,2,2,
12751,6,1,4,8,1.63,83.01,2,2,
12752,6,1,4,3,1.6,68.04,2,1,
12753,6,2,4,3,1.75,79.38,2,1,
12754,6,1,4,3,1.57,43.55,2,1,
12755,6,1,4,3,1.7,66.68,2,2,
12756,7,1,4,3,1.52,49.44,1,2,
12757,6,1,4,3,1.63,56.7,2,2,
12758,6,1,4,3,1.65,54.43,1,2,
12759,6,1,4,3,1.65,59.88,2,2,
12760,7,2,4,3,1.68,61.24,2,2,
12761,6,1,4,6,,,2,1,
12762,7,1,4,3,,,2,2,
12763,6,1,4,1,1.63,68.04,2,1,
12764,6,2,4,3,1.9,86.18,2,2,
12765,7,2,4,3,1.7,68.95,2,2,
12766,7,1,4,3,1.63,99.79,2,1,
12767,7,1,4,3,1.6,58.97,2,2,
12768,6,2,4,3,1.78,79.38,1,2,
12769,6,2,4,3,1.85,104.33,1,1,
12770,6,1,4,3,1.6,68.04,2,2,
12771,3,2,2,3,1.8,67.59,2,2,
12772,1,2,5,7,,,2,2,
12773,4,2,2,3,,,2,1,
12774,5,2,2,7,1.65,56.7,1,2,
12775,4,2,2,5,1.78,81.65,2,2,
12776,5,1,2,3,1.68,61.24,2,2,
12777,5,1,3,3,1.63,57.61,2,2,
12778,4,1,2,8,1.52,43.55,2,2,
12779,5,1,2,7,1.57,58.97,1,1,
12780,5,1,2,3,1.68,61.69,2,1,
12781,4,1,2,3,1.6,120.2,2,1,
12782,5,2,2,7,1.73,65.32,2,2,
12783,5,2,2,3,1.7,72.12,2,2,
12784,5,2,2,3,1.68,52.62,2,2,
12785,1,,2,4,,,,,
12786,4,2,2,3,1.83,60.33,2,2,
12787,4,2,2,6,1.73,70.31,2,2,
12788,4,1,2,3,1.57,79.38,2,2,
12789,4,1,2,6,1.65,71.67,2,1,
12790,4,1,2,8,1.75,78.93,2,2,
12791,4,1,2,8,1.65,49.9,2,2,
12792,4,2,2,3,1.75,54.89,2,2,
12793,4,1,2,3,1.7,71.67,2,2,
12794,7,1,2,6,,,2,2,
12795,4,2,2,3,1.8,71.22,2,2,
12796,7,2,3,3,,,2,2,
12797,4,2,2,7,1.65,61.24,2,2,
12798,4,2,2,3,1.7,49.9,2,2,
12799,4,2,2,3,1.75,62.14,2,2,
12800,6,2,4,7,1.7,63.5,2,2,
12801,5,2,2,,1.78,88.45,2,2,
12802,4,2,1,3,1.83,102.06,2,2,
12803,4,2,2,3,1.7,86.18,1,,
12804,4,1,2,3,1.5,58.51,2,1,
12805,5,1,3,3,1.75,89.81,2,1,
12806,6,1,4,3,1.55,72.58,1,1,
12807,3,1,2,8,1.75,81.65,2,2,
12808,4,2,1,8,,,2,1,
12809,5,2,2,8,1.75,85.73,2,2,
12810,4,2,2,3,1.68,56.7,2,2,
12811,5,1,2,6,1.57,58.97,2,2,
12812,5,1,3,2,1.68,97.52,2,1,
12813,6,2,4,3,1.83,59.42,1,1,
12814,3,1,1,3,,,1,1,
12815,3,2,1,3,1.68,54.43,2,2,
12816,4,1,1,3,1.57,51.26,2,1,
12817,4,2,1,3,1.78,64.86,2,2,
12818,6,2,4,3,1.85,87.09,2,2,
12819,5,2,2,3,1.83,68.04,2,2,
12820,3,1,1,3,1.65,58.97,2,2,
12821,6,1,4,7,1.68,56.7,2,2,
12822,3,1,1,3,1.55,44.45,2,2,
12823,3,2,1,7,1.9,81.65,2,2,
12824,4,2,1,5,1.85,66.68,2,2,
12825,4,1,1,8,1.63,56.7,2,2,
12826,5,1,3,3,1.83,53.98,2,2,
12827,6,2,3,3,1.75,87.54,2,1,
12828,6,2,4,3,1.73,89.36,2,1,
12829,5,2,2,3,1.73,64.86,2,2,
12830,4,1,1,7,1.55,53.98,2,1,
12831,4,1,2,3,1.7,59.88,2,1,
12832,5,2,3,3,1.8,106.6,2,2,
12833,5,1,3,6,1.57,51.71,2,2,
12834,5,2,3,3,1.73,68.04,2,2,
12835,6,1,4,3,1.7,63.5,2,2,
12836,7,2,4,3,1.7,84.82,2,2,
12837,6,2,3,3,1.75,57.61,2,2,
12838,5,1,3,3,1.68,128.37,2,2,
12839,5,2,3,8,1.8,75.75,2,2,
12840,6,2,3,3,1.85,131.54,2,2,
12841,6,2,3,6,1.68,106.6,2,1,
12842,6,1,4,,,,2,2,
12843,6,2,4,,,,1,2,
12844,6,1,4,7,1.63,56.25,2,2,
12845,7,1,4,3,1.5,50.8,2,2,
12846,5,2,3,3,1.7,73.94,2,2,
12847,6,2,4,7,1.93,95.26,2,1,
12848,4,1,2,3,1.52,58.97,2,2,
12849,6,1,4,3,1.85,81.65,2,2,
12850,7,2,4,3,1.8,56.7,1,2,
12851,5,2,3,3,1.83,97.52,2,2,
12852,6,1,4,3,1.63,104.33,1,1,
12853,6,1,4,3,,,2,2,
12854,5,2,3,3,1.73,64.86,2,2,
12855,4,1,2,3,1.55,46.72,1,2,
12856,4,1,2,3,1.65,56.7,2,2,
12857,5,2,2,3,1.75,65.77,2,2,
12858,3,1,1,3,1.73,65.77,2,2,
12859,4,1,2,6,1.65,58.97,2,2,
12860,5,1,2,6,1.55,52.16,2,2,
12861,4,1,2,3,1.6,55.79,2,2,
12862,4,2,1,8,1.75,129.28,2,2,
12863,4,1,2,3,1.57,67.13,2,1,
12864,6,2,3,5,,,1,2,
12865,6,2,4,5,1.8,67.13,2,1,2
12866,7,2,4,5,1.68,70.76,2,2,1
12867,6,2,4,5,1.75,59.88,2,2,1
12868,7,2,4,8,1.73,72.58,2,2,1
12869,7,2,4,5,,,2,2,1
12870,6,2,4,5,1.85,74.84,2,2,1
12871,6,1,4,5,1.57,68.04,1,1,1
12872,6,1,3,8,1.6,75.75,2,1,3
12873,6,1,4,5,1.57,81.65,1,2,1
12874,7,1,4,5,1.68,58.97,2,2,1
12875,7,2,4,5,1.78,77.11,2,2,1
12876,4,2,2,5,,,1,2,1
12877,4,2,2,5,1.73,83.01,2,2,1
12878,5,2,2,5,1.78,64.86,1,2,1
12879,5,2,2,5,,,2,2,1
12880,4,1,2,5,1.55,45.36,1,2,1
12881,5,1,2,5,1.6,58.06,2,2,1
12882,4,1,2,5,1.68,78.47,2,2,1
12883,4,1,2,5,1.75,72.58,1,2,1
12884,5,1,2,5,1.7,69.85,1,2,1
12885,5,2,2,7,1.88,94.8,1,1,1
12886,6,1,3,,1.57,51.26,2,2,1
12887,4,1,2,5,1.47,43.09,2,1,1
12888,5,2,2,7,1.8,83.92,1,2,1
12889,4,1,2,5,,,2,2,1
12890,4,2,2,5,,,2,2,1
12891,4,1,2,5,1.63,58.97,2,2,1
12892,5,2,2,5,1.78,88.45,2,2,1
12893,5,1,2,5,1.63,58.97,2,2,1
12894,6,2,2,7,1.68,74.84,1,1,1
12895,6,2,3,5,1.75,79.38,2,2,1
12896,5,1,3,5,1.75,98.43,2,1,1
12897,5,2,3,5,1.65,64.86,2,2,1
12898,5,1,3,5,1.57,52.16,2,2,1
12899,5,1,3,5,1.7,81.65,1,1,1
12900,5,1,3,5,1.57,68.04,2,2,1
12901,5,2,3,5,1.63,59.42,2,2,1
12902,5,2,3,5,1.83,70.31,2,2,1
12903,3,1,1,5,1.52,48.99,2,2,1
12904,4,2,1,5,1.63,69.4,1,1,1
12905,6,1,4,5,1.5,56.7,2,2,1
12906,4,1,1,5,1.7,54.43,2,2,1
12907,6,2,3,5,1.7,73.48,1,2,1
12908,6,2,3,5,1.83,128.37,1,2,1
12909,1,1,1,2,1.63,100.7,1,2,
12910,6,2,2,5,1.7,56.7,2,2,1
12911,7,1,4,,1.65,61.24,2,2,1
12912,6,1,4,5,1.52,74.84,2,2,1
12913,7,1,4,5,1.65,52.16,1,2,1
12914,6,1,4,5,1.75,83.92,2,2,1
12915,6,2,4,5,1.88,117.94,1,2,1
12916,7,1,4,5,1.7,53.07,2,2,1
12917,7,1,4,5,1.6,65.77,2,2,1
12918,6,2,4,5,1.85,99.79,2,2,1
12919,6,2,3,5,1.88,73.03,2,2,1
12920,6,2,3,5,1.8,74.39,2,1,1
12921,7,1,4,5,1.75,74.84,1,2,1
12922,5,1,3,5,1.55,61.24,2,1,2
12923,3,2,1,8,,,2,2,1
12924,5,1,3,5,1.7,54.43,1,2,1
12925,7,1,4,5,1.65,52.62,2,2,1
12926,5,1,2,5,1.57,45.36,1,2,1
12927,6,2,2,5,1.68,58.97,2,2,1
12928,4,1,1,5,1.63,53.98,2,2,1
12929,5,1,2,5,,,1,2,1
12930,5,1,2,5,,,2,2,1
